,conf,doi,fig_num,fig_page,mention_page,mention_heading,mention_heading_txt,path,total_pages
6210,fse-fse2024,10.1145/3643749,3,5,5.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure3-1.png,23
6211,fse-fse2024,10.1145/3643749,6,10,10.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure6-1.png,23
6212,fse-fse2024,10.1145/3643749,9,14,13.0,"FGS. Firstly, we compare FGS with a path-insensitive typestate analysis on the NIST dataset to","Firstly, we compare FGS with a path-insensitive typestate analysis on the NIST dataset to",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure9-1.png,23
6213,fse-fse2024,10.1145/3643749,1,2,2.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure1-1.png,23
6214,fse-fse2024,10.1145/3643749,11,17,17.0,"FGS. Firstly, we compare FGS with a path-insensitive typestate analysis on the NIST dataset to","Firstly, we compare FGS with a path-insensitive typestate analysis on the NIST dataset to",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure11-1.png,23
6215,fse-fse2024,10.1145/3643749,4,7,6.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure4-1.png,23
6216,fse-fse2024,10.1145/3643749,10,16,15.0,"FGS. Firstly, we compare FGS with a path-insensitive typestate analysis on the NIST dataset to","Firstly, we compare FGS with a path-insensitive typestate analysis on the NIST dataset to",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure10-1.png,23
6217,fse-fse2024,10.1145/3643749,8,11,11.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure8-1.png,23
6218,fse-fse2024,10.1145/3643749,7,11,11.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure7-1.png,23
6219,fse-fse2024,10.1145/3643749,2,4,4.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643749-Figure2-1.png,23
6220,fse-fse2024,10.1145/3643766,1,3,2.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643766-Figure1-1.png,24
6221,fse-fse2024,10.1145/3660796,2,14,14.0,"0, leading to an",leading to an,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660796-Figure2-1.png,23
6222,fse-fse2024,10.1145/3660796,3,14,15.0,"1 Conv2D layer, causing the YOLOv","Conv2D layer, causing the YOLOv",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660796-Figure3-1.png,23
6223,fse-fse2024,10.1145/3660796,5,17,16.0,"1 Conv2D layer, causing the YOLOv","Conv2D layer, causing the YOLOv",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660796-Figure5-1.png,23
6224,fse-fse2024,10.1145/3660796,6,17,17.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660796-Figure6-1.png,23
6225,fse-fse2024,10.1145/3660796,1,4,3.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660796-Figure1-1.png,23
6226,fse-fse2024,10.1145/3660796,4,15,15.0,"0, leading to an",leading to an,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660796-Figure4-1.png,23
6227,fse-fse2024,10.1145/3660768,6,6,7.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure6-1.png,22
6228,fse-fse2024,10.1145/3660768,9,9,8.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure9-1.png,22
6229,fse-fse2024,10.1145/3660768,10,13,15.0,4.2.3 Event Count Vector Clustering (ECVC).  The idea behind this detection technique is that,Event Count Vector Clustering (ECVC).  The idea behind this detection technique is that,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure10-1.png,22
6230,fse-fse2024,10.1145/3660768,1,2,2.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure1-1.png,22
6231,fse-fse2024,10.1145/3660768,8,7,8.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure8-1.png,22
6232,fse-fse2024,10.1145/3660768,7,7,7.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure7-1.png,22
6233,fse-fse2024,10.1145/3660768,14,16,15.0,4.3.2 Detection using Time-window Groups.  The right-hand columns of Table,Detection using Time-window Groups.  The right-hand columns of Table,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure14-1.png,22
6234,fse-fse2024,10.1145/3660768,13,16,15.0,4.3.2 Detection using Time-window Groups.  The right-hand columns of Table,Detection using Time-window Groups.  The right-hand columns of Table,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure13-1.png,22
6235,fse-fse2024,10.1145/3660768,2,4,4.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure2-1.png,22
6236,fse-fse2024,10.1145/3660768,3,4,4.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660768-Figure3-1.png,22
6237,fse-fse2024,10.1145/3643771,2,5,6.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643771-Figure2-1.png,23
6238,fse-fse2024,10.1145/3643771,3,6,6.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643771-Figure3-1.png,23
6239,fse-fse2024,10.1145/3643771,4,12,12.0,"1, and",and,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643771-Figure4-1.png,23
6240,fse-fse2024,10.1145/3643771,6,16,15.0,"1, and",and,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643771-Figure6-1.png,23
6241,fse-fse2024,10.1145/3643771,1,4,4.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643771-Figure1-1.png,23
6242,fse-fse2024,10.1145/3643771,5,15,15.0,"1, and",and,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643771-Figure5-1.png,23
6243,fse-fse2024,10.1145/3660765,7,10,10.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure7-1.png,23
6244,fse-fse2024,10.1145/3660765,1,1,1.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure1-1.png,23
6245,fse-fse2024,10.1145/3660765,2,6,6.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure2-1.png,23
6246,fse-fse2024,10.1145/3660765,4,9,9.0,5). A chi-squared test also does not show a,A chi-squared test also does not show a,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure4-1.png,23
6247,fse-fse2024,10.1145/3660765,9,13,13.0,48] using  ANOVA.,using  ANOVA.,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure9-1.png,23
6248,fse-fse2024,10.1145/3660765,10,13,13.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure10-1.png,23
6249,fse-fse2024,10.1145/3660765,14,17,17.0,"033. However,","However,",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure14-1.png,23
6250,fse-fse2024,10.1145/3660765,13,17,16.0,"033. However,","However,",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure13-1.png,23
6251,fse-fse2024,10.1145/3660765,15,18,18.0,"033. However,","However,",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure15-1.png,23
6252,fse-fse2024,10.1145/3660765,8,11,11.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure8-1.png,23
6253,fse-fse2024,10.1145/3660765,3,8,8.0,3.2.3 Time Spent on Each Area.  To analyze how autocomplete aﬀects the time spent reading,Time Spent on Each Area.  To analyze how autocomplete aﬀects the time spent reading,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure3-1.png,23
6254,fse-fse2024,10.1145/3660765,11,15,15.0,34); native language of English corresponded,native language of English corresponded,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660765-Figure11-1.png,23
6255,fse-fse2024,10.1145/3643765,4,5,5.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643765-Figure4-1.png,23
6256,fse-fse2024,10.1145/3643765,8,14,14.0,"4.2.3 Restart.  As with any stochastic algorithm,","Restart.  As with any stochastic algorithm,",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643765-Figure8-1.png,23
6257,fse-fse2024,10.1145/3643765,7,13,13.0,"4.2.3 Restart.  As with any stochastic algorithm,","Restart.  As with any stochastic algorithm,",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643765-Figure7-1.png,23
6258,fse-fse2024,10.1145/3643765,1,2,2.0,"0, the",the,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643765-Figure1-1.png,23
6259,fse-fse2024,10.1145/3643765,2,4,3.0,"0, the",the,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643765-Figure2-1.png,23
6260,fse-fse2024,10.1145/3643765,3,4,4.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643765-Figure3-1.png,23
6261,fse-fse2024,10.1145/3660787,1,1,1.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660787-Figure1-1.png,23
6262,fse-fse2024,10.1145/3660787,2,6,7.0,2.3.2 Characteristics of Contexts.  The context of an error-handling code snippet is a statement,Characteristics of Contexts.  The context of an error-handling code snippet is a statement,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660787-Figure2-1.png,23
6263,fse-fse2024,10.1145/3660787,4,9,8.0,2.3.2 Characteristics of Contexts.  The context of an error-handling code snippet is a statement,Characteristics of Contexts.  The context of an error-handling code snippet is a statement,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660787-Figure4-1.png,23
6264,fse-fse2024,10.1145/3660787,11,17,17.0,"58.3% (95/163) of the bugs detected by EH-Digger, which is caused by the same two reasons we discussed above. Notably, In Bftpd, EH-Miner found  2","95/163) of the bugs detected by EH-Digger, which is caused by the same two reasons we discussed above. Notably, In Bftpd, EH-Miner found  2",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660787-Figure11-1.png,23
6265,fse-fse2024,10.1145/3660787,3,7,6.0,2.3.2 Characteristics of Contexts.  The context of an error-handling code snippet is a statement,Characteristics of Contexts.  The context of an error-handling code snippet is a statement,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660787-Figure3-1.png,23
6266,fse-fse2024,10.1145/3660787,6,11,11.0,2.3.2 Characteristics of Contexts.  The context of an error-handling code snippet is a statement,Characteristics of Contexts.  The context of an error-handling code snippet is a statement,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660787-Figure6-1.png,23
6267,fse-fse2024,10.1145/3660787,7,15,14.0,"6.5 with a precision of 91.7% (121/132). Out of these, we chose","with a precision of 91.7% (121/132). Out of these, we chose",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660787-Figure7-1.png,23
6268,fse-fse2024,10.1145/3643754,3,5,5.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643754-Figure3-1.png,22
6269,fse-fse2024,10.1145/3643754,4,6,6.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643754-Figure4-1.png,22
6270,fse-fse2024,10.1145/3643754,6,9,6.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643754-Figure6-1.png,22
6271,fse-fse2024,10.1145/3643754,5,7,7.0,"3.2.1 Code Slice Generation.  To enhance the model’s understanding of the target method’s rel- ative position and functionality within the project, we designed the code-slicing step to extract the invocation context. The code slicing phase of SCLogger is designed to extract the relevant","Code Slice Generation.  To enhance the model’s understanding of the target method’s rel- ative position and functionality within the project, we designed the code-slicing step to extract the invocation context. The code slicing phase of SCLogger is designed to extract the relevant",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643754-Figure5-1.png,22
6272,fse-fse2024,10.1145/3643754,8,16,16.0,"3.2.1 Code Slice Generation.  To enhance the model’s understanding of the target method’s rel- ative position and functionality within the project, we designed the code-slicing step to extract the invocation context. The code slicing phase of SCLogger is designed to extract the relevant","Code Slice Generation.  To enhance the model’s understanding of the target method’s rel- ative position and functionality within the project, we designed the code-slicing step to extract the invocation context. The code slicing phase of SCLogger is designed to extract the relevant",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643754-Figure8-1.png,22
6273,fse-fse2024,10.1145/3643754,1,4,3.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643754-Figure1-1.png,22
6274,fse-fse2024,10.1145/3643754,2,4,4.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643754-Figure2-1.png,22
6275,fse-fse2024,10.1145/3660814,2,5,1.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660814-Figure2-1.png,23
6276,fse-fse2024,10.1145/3660814,4,9,9.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660814-Figure4-1.png,23
6277,fse-fse2024,10.1145/3660814,9,17,17.0,"0.6% for the deduction test, augmentation test, and synthetic test, respectively. Across all three","for the deduction test, augmentation test, and synthetic test, respectively. Across all three",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660814-Figure9-1.png,23
6278,fse-fse2024,10.1145/3660814,6,12,12.0,20%. In §  5.4,In §  5.4,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660814-Figure6-1.png,23
6279,fse-fse2024,10.1145/3660814,7,12,13.0,20%. In §  5.4,In §  5.4,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660814-Figure7-1.png,23
6280,fse-fse2024,10.1145/3660814,3,7,7.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660814-Figure3-1.png,23
6281,fse-fse2024,10.1145/3660814,1,3,3.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660814-Figure1-1.png,23
6282,fse-fse2024,10.1145/3660814,5,11,11.0,20%. In §  5.4,In §  5.4,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660814-Figure5-1.png,23
6283,fse-fse2024,10.1145/3660814,8,15,15.0,"0.6% for the deduction test, augmentation test, and synthetic test, respectively. Across all three","for the deduction test, augmentation test, and synthetic test, respectively. Across all three",../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660814-Figure8-1.png,23
6284,fse-fse2024,10.1145/3660813,2,5,5.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660813-Figure2-1.png,22
6285,fse-fse2024,10.1145/3660813,3,5,6.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660813-Figure3-1.png,22
6286,fse-fse2024,10.1145/3660813,7,14,14.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660813-Figure7-1.png,22
6287,fse-fse2024,10.1145/3660813,4,6,6.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660813-Figure4-1.png,22
6288,fse-fse2024,10.1145/3660813,5,9,1.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660813-Figure5-1.png,22
6289,fse-fse2024,10.1145/3660813,6,13,13.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660813-Figure6-1.png,22
6290,fse-fse2024,10.1145/3660813,1,2,2.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660813-Figure1-1.png,22
6291,fse-fse2024,10.1145/3660778,7,10,10.0,3.5 [,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660778-Figure7-1.png,24
6292,fse-fse2024,10.1145/3660778,2,6,5.0,3.5 [,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660778-Figure2-1.png,24
6293,fse-fse2024,10.1145/3660778,3,6,6.0,3.5 [,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660778-Figure3-1.png,24
6294,fse-fse2024,10.1145/3660778,4,7,6.0,3.5 [,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660778-Figure4-1.png,24
6295,fse-fse2024,10.1145/3660778,5,8,7.0,3.5 [,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660778-Figure5-1.png,24
6296,fse-fse2024,10.1145/3660778,6,8,7.0,3.5 [,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660778-Figure6-1.png,24
6297,fse-fse2024,10.1145/3660778,1,4,4.0,3.5 [,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660778-Figure1-1.png,24
6298,fse-fse2024,10.1145/3643746,1,5,5.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643746-Figure1-1.png,23
6299,fse-fse2024,10.1145/3643746,2,6,5.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643746-Figure2-1.png,23
6300,fse-fse2024,10.1145/3643746,4,13,4.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643746-Figure4-1.png,23
6301,fse-fse2024,10.1145/3643746,3,7,7.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3643746-Figure3-1.png,23
6302,fse-fse2024,10.1145/3660812,3,5,4.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660812-Figure3-1.png,24
6303,fse-fse2024,10.1145/3660812,6,13,13.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660812-Figure6-1.png,24
6304,fse-fse2024,10.1145/3660812,1,2,2.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660812-Figure1-1.png,24
6305,fse-fse2024,10.1145/3660812,2,3,3.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660812-Figure2-1.png,24
6306,fse-fse2024,10.1145/3660812,5,11,10.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660812-Figure5-1.png,24
6307,fse-fse2024,10.1145/3660815,1,5,4.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660815-Figure1-1.png,22
6308,fse-fse2024,10.1145/3660815,4,17,17.0,5 times).,times).,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660815-Figure4-1.png,22
6309,fse-fse2024,10.1145/3660815,2,12,12.0,,,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660815-Figure2-1.png,22
6310,fse-fse2024,10.1145/3660815,3,16,16.0,5 times).,times).,../datacollection/pdf_analysis/fse-fse2024/figures/10__1145-3660815-Figure3-1.png,22
